prodid,TCSassetid,FIBEAssetID,vcmassetid,FONSEAssetID,IPVODAssetID,title,contract,licensestart,licenseend,FUTURE,FIBE,ALIANT,FONSE,IPVOD,VCM,VSPP,categories
82CN,7M4OV,7M4OV,7M4TV,FONSEAssetID,7M4SV,S.01 E.01 - Pit Bulls and Parolees,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82EJ,7MF3V,7MF3V,7MF8V,FONSEAssetID,7MF7V,S.01 E.07 - Solved,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82EO,7MFMV,7MFMV,7MFRV,FONSEAssetID,7MFQV,Shark Attack: Predators in the Panhandle,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82EW,7MGAV,7MGAV,7MGFV,FONSEAssetID,7MGEV,Shark Attack Survival Guide,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82EZ,7MGGV,7MGGV,7MGLV,FONSEAssetID,7MGKV,Shark Attack: A Boy's Fight to Survive,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82F8,7MHAV,7MHAV,7MHFV,FONSEAssetID,7MHEV,S.01 E.04 - Solved,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82FE,7MIAV,7MIAV,7MIFV,FONSEAssetID,7MIEV,Shark Tribe,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82FL,7MJ6V,7MJ6V,7MJBV,FONSEAssetID,7MJAV,S.02 E.03 - Solved,1521,2015/02/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82FN,7MJCV,7MJCV,7MJHV,FONSEAssetID,7MJGV,S.02 E.02 - Solved,1521,2015/02/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82FO,7MJIV,7MJIV,7MJNV,FONSEAssetID,7MJMV,S.02 E.09 - Solved,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82FP,7MJOV,7MJOV,7MJTV,FONSEAssetID,7MJSV,S.01 E.12 - Solved,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82FQ,7MJUV,7MJUV,7MJZV,FONSEAssetID,7MJYV,S.02 E.07 - Solved,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82FR,7MK0V,7MK0V,7MK5V,FONSEAssetID,7MK4V,S.02 E.08 - Solved,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82FS,7MK6V,7MK6V,7MKBV,FONSEAssetID,7MKAV,S.01 E.10 - Solved,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82FT,7MKCV,7MKCV,7MKHV,FONSEAssetID,7MKGV,S.02 E.10 - Solved,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82FU,7MKIV,7MKIV,7MKNV,FONSEAssetID,7MKMV,S.02 E.12 - Solved,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82FV,7MKOV,7MKOV,7MKTV,FONSEAssetID,7MKSV,S.02 E.13 - Solved,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82FW,7MKUV,7MKUV,7MKZV,FONSEAssetID,7MKYV,S.01 E.02 - Solved,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82FX,7ML0V,7ML0V,7ML5V,FONSEAssetID,7ML4V,S.01 E.03 - Solved,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82FY,7ML6V,7ML6V,7MLBV,FONSEAssetID,7MLAV,S.02 E.06 - Solved,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82FZ,7MLCV,7MLCV,7MLHV,FONSEAssetID,7MLGV,S.02 E.11 - Solved,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82G0,7MLIV,7MLIV,7MLNV,FONSEAssetID,7MLMV,S.02 E.01 - Solved,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82G1,7MLOV,7MLOV,7MLTV,FONSEAssetID,7MLSV,S.01 E.06 - Solved,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82G2,7MLUV,7MLUV,7MLZV,FONSEAssetID,7MLYV,S.01 E.08 - Solved,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82G3,7MM0V,7MM0V,7MM5V,FONSEAssetID,7MM4V,S.01 E.09 - Solved,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82G4,7MM6V,7MM6V,7MMBV,FONSEAssetID,7MMAV,S.02 E.05 - Solved,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82G5,7MMCV,7MMCV,7MMHV,FONSEAssetID,7MMGV,S.01 E.11 - Solved,1521,2015/02/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82G6,7MMIV,7MMIV,7MMNV,FONSEAssetID,7MMMV,S.02 E.04 - Solved,1521,2015/02/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82G7,7MMOV,7MMOV,7MMTV,FONSEAssetID,7MMSV,S.01 E.01 - Solved,1521,2015/02/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82G8,7MMUV,7MMUV,7MMZV,FONSEAssetID,7MMYV,S.01 E.05 - Solved,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82G9,7MN0V,7MN0V,7MN5V,FONSEAssetID,7MN4V,S.01 E.13 - Solved,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82GJ,7MORV,7MORV,,FONSEAssetID,,S.1 E.06 - Rats de Ville Québec,1662,2014/11/23 12:01,2015/09/10 01:00,FUTURE,NO,NO,FONSE,NO,NO,VSPP,categories
82GN,7MPHV,7MPHV,,FONSEAssetID,,S.01 E.06 - Finding Bigfoot,1521,2014/11/01 00:00,2018/04/27 00:01,FUTURE,NO,NO,FONSE,NO,NO,VSPP,categories
82OX,7NIKV,7NIKV,7NIPV,FONSEAssetID,7NIOV,S.06 E.24 - Cheers,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82P0,7NIWV,7NIWV,7NJ1V,FONSEAssetID,7NJ0V,S.06 E.23 - Cheers,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82P1,7NJ2V,7NJ2V,7NJ7V,FONSEAssetID,7NJ6V,S.06 E.20 - Cheers,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82PZ,7NOIV,7NOIV,7NONV,FONSEAssetID,7NOMV,S.06 E.22 - Cheers,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82Q0,7NOOV,7NOOV,7NOTV,FONSEAssetID,7NOSV,S.06 E.10 - Cheers,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82Q1,7NOUV,7NOUV,7NOZV,FONSEAssetID,7NOYV,S.06 E.21 - Cheers,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82Q2,7NP0V,7NP0V,7NP5V,FONSEAssetID,7NP4V,S.06 E.19 - Cheers,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82Q6,7NPCV,7NPCV,7NPHV,FONSEAssetID,7NPGV,S.01 E.04 - Crank Yankers,1521,2015/01/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82Q9,7NPIV,7NPIV,7NPNV,FONSEAssetID,7NPMV,S.06 E.06 - Cheers,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82QA,7NPOV,7NPOV,7NPTV,FONSEAssetID,7NPSV,S.06 E.02 - Cheers,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82QB,7NPUV,7NPUV,7NPZV,FONSEAssetID,7NPYV,S.01 E.01 - Crank Yankers,1521,2015/01/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82QC,7NQ0V,7NQ0V,7NQ5V,FONSEAssetID,7NQ4V,S.06 E.04 - Cheers,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82QD,7NQ6V,7NQ6V,7NQBV,FONSEAssetID,7NQAV,S.01 E.07 - Crank Yankers,1521,2015/01/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82QE,7NQCV,7NQCV,7NQHV,FONSEAssetID,7NQGV,S.06 E.07 - Cheers,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82QF,7NQIV,7NQIV,7NQNV,FONSEAssetID,7NQMV,S.06 E.25 - Cheers,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82QG,7NQOV,7NQOV,7NQTV,FONSEAssetID,7NQSV,S.01 E.02 - Crank Yankers,1521,2014/11/01 00:00,2035/06/24 18:37,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82QN,7NR6V,7NR6V,7NRBV,FONSEAssetID,7NRAV,S.06 E.05 - Cheers,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82QO,7NRCV,7NRCV,7NRHV,FONSEAssetID,7NRGV,S.01 E.05 - Crank Yankers,1521,2015/01/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82QP,7NRIV,7NRIV,7NRNV,FONSEAssetID,7NRMV,S.06 E.13 - Cheers,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82QQ,7NROV,7NROV,7NRTV,FONSEAssetID,7NRSV,S.06 E.01 - Cheers,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82QR,7NRUV,7NRUV,7NRZV,FONSEAssetID,7NRYV,S.06 E.18 - Cheers,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82QS,7NS0V,7NS0V,7NS5V,FONSEAssetID,7NS4V,S.06 E.16 - Cheers,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82QT,7NS6V,7NS6V,7NSBV,FONSEAssetID,7NSAV,S.01 E.06 - Crank Yankers,1521,2015/01/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82QU,7NSCV,7NSCV,7NSHV,FONSEAssetID,7NSGV,S.06 E.08 - Cheers,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82QV,7NSIV,7NSIV,7NSNV,FONSEAssetID,7NSMV,S.06 E.03 - Cheers,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82R7,7NU6V,7NU6V,7NUBV,FONSEAssetID,7NUAV,S.01 E.10 - Science of the Movies,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82RC,7NUPV,7NUPV,7NUUV,FONSEAssetID,7NUTV,S.01 E.06 - Oddities,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82RF,7NUVV,7NUVV,7NV0V,FONSEAssetID,7NUZV,S.01 E.02 - Oddities,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82RG,7NV1V,7NV1V,7NV6V,FONSEAssetID,7NV5V,S.01 E.10 - Oddities,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82RK,7NVDV,7NVDV,7NVIV,FONSEAssetID,7NVHV,S.01 E.04 - Science of the Movies,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82RN,7NVVV,7NVVV,7NW0V,FONSEAssetID,7NVZV,S.01 E.03 - Crank Yankers,1521,2015/01/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82RO,7NW1V,7NW1V,7NW6V,FONSEAssetID,7NW5V,S.01 E.01 - Oddities,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82RP,7NW7V,7NW7V,7NWCV,FONSEAssetID,7NWBV,S.01 E.04 - Oddities,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82RR,7NWJV,7NWJV,7NWOV,FONSEAssetID,7NWNV,S.01 E.09 - Science of the Movies,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82RS,7NWPV,7NWPV,7NWUV,FONSEAssetID,7NWTV,S.01 E.07 - Science of the Movies,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82RT,7NWVV,7NWVV,7NX0V,FONSEAssetID,7NWZV,S.01 E.03 - Oddities,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82RU,7NX1V,7NX1V,7NX6V,FONSEAssetID,7NX5V,S.01 E.08 - Oddities,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82RW,7NXDV,7NXDV,7NXIV,FONSEAssetID,7NXHV,S.01 E.09 - Oddities,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82RX,7NXJV,7NXJV,7NXOV,FONSEAssetID,7NXNV,S.01 E.05 - Oddities,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82RZ,7NXVV,7NXVV,7NY0V,FONSEAssetID,7NXZV,S.01 E.05 - Science of the Movies,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82S0,7NY1V,7NY1V,7NY6V,FONSEAssetID,7NY5V,S.01 E.07 - Oddities,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82S1,7NY7V,7NY7V,7NYCV,FONSEAssetID,7NYBV,S.01 E.12 - Science of the Movies,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82S2,7NYDV,7NYDV,7NYIV,FONSEAssetID,7NYHV,Norm Macdonald: Me Doing Stand-Up,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82S5,7NYNV,7NYNV,7NYSV,FONSEAssetID,7NYRV,S.01 E.01 - Science of the Movies,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82S6,7NYTV,7NYTV,7NYYV,FONSEAssetID,7NYXV,S.01 E.03 - Science of the Movies,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82S7,7NYZV,7NYZV,7NZ4V,FONSEAssetID,7NZ3V,S.01 E.23 - Star Trek: Enterprise,1521,2014/11/01 00:00,2035/08/06 17:34,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82SA,7NZ5V,7NZ5V,7NZAV,FONSEAssetID,7NZ9V,S.01 E.25 - Star Trek: Enterprise,1521,2014/11/01 00:00,2035/08/06 17:34,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82SE,7NZHV,7NZHV,7NZMV,FONSEAssetID,7NZLV,S.01 E.11 - Science of the Movies,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82SF,7NZNV,7NZNV,7NZSV,FONSEAssetID,7NZRV,S.01 E.19 - Star Trek: Enterprise,1521,2014/11/01 00:00,2035/08/06 17:34,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82SG,7NZTV,7NZTV,7NZYV,FONSEAssetID,7NZXV,S.01 E.24 - Star Trek: Enterprise,1521,2014/11/01 00:00,2035/08/06 17:34,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82SH,7NZZV,7NZZV,7O04V,FONSEAssetID,7O03V,S.01 E.17 - Star Trek: Enterprise,1521,2014/11/01 00:00,2035/08/06 17:34,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82SI,7O05V,7O05V,7O0AV,FONSEAssetID,7O09V,S.01 E.06 - Science of the Movies,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82SJ,7O0BV,7O0BV,7O0GV,FONSEAssetID,7O0FV,S.01 E.22 - Star Trek: Enterprise,1521,2014/11/01 00:00,2035/08/06 17:34,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82SK,7O0HV,7O0HV,7O0MV,FONSEAssetID,7O0LV,S.01 E.08 - Science of the Movies,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82SL,7O0NV,7O0NV,7O0SV,FONSEAssetID,7O0RV,S.01 E.21 - Star Trek: Enterprise,1521,2014/11/01 00:00,2035/08/06 17:34,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82SM,7O0TV,7O0TV,7O0YV,FONSEAssetID,7O0XV,S.01 E.02 - Science of the Movies,1521,2014/11/01 00:00,2034/02/02 00:00,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82SR,7O1QV,7O1QV,7O1VV,FONSEAssetID,7O1UV,S.01 E.14 - Star Trek: Enterprise,1521,2014/11/01 00:00,2035/08/06 17:34,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82SS,7O1WV,7O1WV,7O21V,FONSEAssetID,7O20V,S.01 E.13 - Star Trek: Enterprise,1521,2014/11/01 00:00,2035/08/06 17:34,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82ST,7O22V,7O22V,7O27V,FONSEAssetID,7O26V,S.01 E.10 - Star Trek: Enterprise,1521,2014/11/01 00:00,2035/08/06 17:35,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82SU,7O28V,7O28V,7O2DV,FONSEAssetID,7O2CV,S.01 E.16 - Star Trek: Enterprise,1521,2014/11/01 00:00,2035/08/06 17:34,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82SV,7O2EV,7O2EV,7O2JV,FONSEAssetID,7O2IV,S.01 E.07 - Star Trek: Enterprise,1521,2014/11/01 00:00,2035/08/06 17:35,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82SW,7O2KV,7O2KV,7O2PV,FONSEAssetID,7O2OV,S.01 E.20 - Star Trek: Enterprise,1521,2014/11/01 00:00,2035/08/06 17:34,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82SX,7O2QV,7O2QV,7O2VV,FONSEAssetID,7O2UV,S.01 E.18 - Star Trek: Enterprise,1521,2014/11/01 00:00,2035/08/06 17:34,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82SY,7O2WV,7O2WV,7O31V,FONSEAssetID,7O30V,S.01 E.04 - Star Trek: Enterprise,1521,2014/11/01 00:00,2035/08/06 17:35,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82SZ,7O32V,7O32V,7O37V,FONSEAssetID,7O36V,S.02 E.23 - Star Trek: Enterprise,1521,2014/11/01 00:00,2035/08/06 17:35,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82T1,7O38V,7O38V,7O3DV,FONSEAssetID,7O3CV,S.01 E.03 - Star Trek: Enterprise,1521,2014/11/01 00:00,2035/08/06 17:35,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82T2,7O3EV,7O3EV,7O3JV,FONSEAssetID,7O3IV,S.02 E.24 - Star Trek: Enterprise,1521,2014/11/01 00:00,2035/08/06 17:35,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82T3,7O3KV,7O3KV,7O3PV,FONSEAssetID,7O3OV,S.01 E.15 - Star Trek: Enterprise,1521,2014/11/01 00:00,2035/08/06 17:34,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82T4,7O3QV,7O3QV,7O3VV,FONSEAssetID,7O3UV,S.01 E.05 - Star Trek: Enterprise,1521,2014/11/01 00:00,2035/08/06 17:35,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82T5,7O3WV,7O3WV,7O41V,FONSEAssetID,7O40V,S.01 E.06 - Star Trek: Enterprise,1521,2014/11/01 00:00,2035/08/06 17:35,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82T6,7O42V,7O42V,7O47V,FONSEAssetID,7O46V,S.01 E.26 - Star Trek: Enterprise,1521,2014/11/01 00:00,2035/08/06 17:34,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82T7,7O48V,7O48V,7O4DV,FONSEAssetID,7O4CV,S.02 E.25 - Star Trek: Enterprise,1521,2014/11/01 00:00,2035/08/06 17:35,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82T8,7O4EV,7O4EV,7O4JV,FONSEAssetID,7O4IV,S.01 E.08 - Star Trek: Enterprise,1521,2014/11/01 00:00,2035/08/06 17:35,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82T9,7O4KV,7O4KV,7O4PV,FONSEAssetID,7O4OV,S.01 E.02 - Star Trek: Enterprise,1521,2014/11/01 00:00,2035/08/06 17:35,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82TA,7O4QV,7O4QV,7O4VV,FONSEAssetID,7O4UV,S.01 E.11 - Star Trek: Enterprise,1521,2014/11/01 00:00,2035/08/06 17:35,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82TB,7O4WV,7O4WV,7O51V,FONSEAssetID,7O50V,S.01 E.01 - Star Trek: Enterprise,1521,2014/11/01 00:00,2035/08/06 17:35,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82TC,7O52V,7O52V,7O57V,FONSEAssetID,7O56V,S.01 E.09 - Star Trek: Enterprise,1521,2014/11/01 00:00,2035/08/06 17:35,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82TD,7O58V,7O58V,7O5DV,FONSEAssetID,7O5CV,S.01 E.12 - Star Trek: Enterprise,1521,2014/11/01 00:00,2035/08/06 17:35,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82TI,7O67V,7O67V,7O6CV,FONSEAssetID,7O6BV,S.02 E.08 - Star Trek: Enterprise,1521,2014/11/01 00:00,2035/08/06 17:36,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82TJ,7O6DV,7O6DV,7O6IV,FONSEAssetID,7O6HV,S.02 E.02 - Star Trek: Enterprise,1521,2014/11/01 00:00,2035/08/06 17:36,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82TK,7O6JV,7O6JV,7O6OV,FONSEAssetID,7O6NV,S.02 E.11 - Star Trek: Enterprise,1521,2014/11/01 00:00,2035/08/06 17:35,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82TM,7O6WV,7O6WV,7O71V,FONSEAssetID,7O70V,S.02 E.17 - Star Trek: Enterprise,1521,2014/11/01 00:00,2035/08/06 17:35,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82TN,7O72V,7O72V,7O77V,FONSEAssetID,7O76V,S.02 E.12 - Star Trek: Enterprise,1521,2014/11/01 00:00,2035/08/06 17:36,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82TO,7O78V,7O78V,7O7DV,FONSEAssetID,7O7CV,S.02 E.04 - Star Trek: Enterprise,1521,2014/11/01 00:00,2035/08/06 17:36,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82TP,7O7EV,7O7EV,7O7JV,FONSEAssetID,7O7IV,S.02 E.07 - Star Trek: Enterprise,1521,2014/11/01 00:00,2035/08/06 17:36,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82TQ,7O7KV,7O7KV,7O7PV,FONSEAssetID,7O7OV,S.02 E.18 - Star Trek: Enterprise,1521,2014/11/01 00:00,2035/08/06 17:35,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82TR,7O7QV,7O7QV,7O7VV,FONSEAssetID,7O7UV,S.02 E.21 - Star Trek: Enterprise,1521,2014/11/01 00:00,2035/08/06 17:35,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82TS,7O7WV,7O7WV,7O81V,FONSEAssetID,7O80V,S.03 E.17 - Star Trek: Enterprise,1521,2014/11/01 00:00,2035/08/06 17:36,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82TU,7O82V,7O82V,7O87V,FONSEAssetID,7O86V,S.02 E.13 - Star Trek: Enterprise,1521,2014/11/01 00:00,2035/08/06 17:35,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82TV,7O88V,7O88V,7O8DV,FONSEAssetID,7O8CV,S.02 E.05 - Star Trek: Enterprise,1521,2014/11/01 00:00,2035/08/06 17:36,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82TW,7O8EV,7O8EV,7O8JV,FONSEAssetID,7O8IV,S.02 E.14 - Star Trek: Enterprise,1521,2014/11/01 00:00,2035/08/06 17:35,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82TX,7O8KV,7O8KV,7O8PV,FONSEAssetID,7O8OV,S.02 E.10 - Star Trek: Enterprise,1521,2014/11/01 00:00,2035/08/06 17:36,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
82TY,7O8QV,7O8QV,7O8VV,FONSEAssetID,7O8UV,S.02 E.09 - Star Trek: Enterprise,1521,2014/11/01 00:00,2035/08/06 17:36,FUTURE,YES,YES,FONSE,YES,YES,VSPP,categories
